Sitio->F:ISO_3166_1_alpha2_to_lugar(lugarObj),D:BWID,D:searegion,direccion,nombre,D:categoriaAgua,D:longitud,D:latitud,D:valoracion2015,A:tipo(10)
DE,DEMV_PR_1_0225 ,Baltic Sea,MECKLENBURG-VORPOMMERN-BAD DOBERAN-GRAAL MUERITZ.SEEHEILBAD,OSTSEE. GRAAL-MUERITZ. DUENE,C,12.2629,54.2671,3
DE,DEMV_PR_1_0255 ,Baltic Sea,MECKLENBURG-VORPOMMERN-BAD DOBERAN-RERIK.OSTSEEBAD,OSTSEE. MESCHENDORF. CAMPINGPLATZ,C,11.6441,54.1297,3
DE,DEMV_PR_1_0248 ,Baltic Sea,MECKLENBURG-VORPOMMERN-BAD DOBERAN-RERIK.OSTSEEBAD,OSTSEE. RERIK. SEEBRUECKE,C,11.6065,54.1055,3
DE,DEMV_PR_1_0221 ,Baltic Sea,MECKLENBURG-VORPOMMERN-NORDVORPOMMERN-KIRCHDORF,OSTSEE. STRELASUND. TREMT,C,13.3061,54.2044,3
DE,DEMV_PR_2_0153 ,Baltic Sea,MECKLENBURG-VORPOMMERN-NORDWESTMECKLENBURG-GREVESMUEHLEN,PLOGGENSEE. GREVESMUEHLEN,L,11.195,53.8677,3
DE,DENW_PR_0070 ,North-east Atlantic Ocean,NORDRHEIN-WESTFALEN-RHEIN-SIEG-KREIS-TROISDORF STADT,ROTTER-SEE/TROISDORF,L,7.11,50.8104,3
DE,DEBY_PR_HAS_0014 ,North-east Atlantic Ocean,BAYERN-HASSBERGE-SAND AM MAIN,SANDER SEE. SAND AM MAIN. SANDSTRAND,L,10.5819,49.9928,3
DE,DESH_PR_0266 ,Baltic Sea,SCHLESWIG-HOLSTEIN-SCHLESWIG-FLENSBURG-SCHLESWIG,SCHLEI,SCHLESWIG,LUISENBAD,C,9.5588,54.511,3
DE,DEBY_PR_NEA_0376 ,Black Sea,BAYERN-NEUST.A.D.AISCH-B.W.-UEHLFELD,SCHORNWEISACH WEIHER. UEHLFELD,L,10.375,49.401,3
DE,DEBW_PR_0286 ,North-east Atlantic Ocean,BADEN-WUERTTEMBERG-RHEIN-NECKAR-KREIS-WALLDORF,WALLDORF. BADESEE,L,8.6413,49.3123,3
DE,DEBW_PR_0295 ,North-east Atlantic Ocean,BADEN-WUERTTEMBERG-STADT FREIBURG-FREIBURG IM BREISGAU,WEINGARTEN. DIETENBACHSEE,L,7.8021,48.0019,3
DE,DESH_PR_0227 ,North-east Atlantic Ocean,SCHLESWIG-HOLSTEIN-RENDSBURG-ECKERNFOER-WESTENSEE,WESTENSEE,GEMEINDEBADESTELLE WESTENSEE,L,9.9024,54.277,3
DE,DESH_PR_0217 ,North-east Atlantic Ocean,SCHLESWIG-HOLSTEIN-RENDSBURG-ECKERNFOER-GROSS WITTENSEE,WITTENSEE,GROSS WITTENSEE,GEMEINDEBADESTELLE,L,9.7832,54.4027,3
DE,DEBW_PR_0190 ,North-east Atlantic Ocean,BADEN-WUERTTEMBERG-KREIS RAVENSBURG-BAD WALDSEE,BAD WALDSEE. STADTSEE,L,9.7594,47.9219,4
DE,DENI_PR_TK25_3127_01 ,North-east Atlantic Ocean,NIEDERSACHSEN-CELLE-FASSBERG,BADESEE OBEROHE,L,10.2269,52.8783,4
DE,DERP_PR_0050 ,North-east Atlantic Ocean,RHEINLAND PFALZ-GERMERSHEIM-JOCKGRIM,BAGGERSEE JOHANNISWIESE,L,8.2906,49.0901,4
DE,DENW_PR_0015 ,North-east Atlantic Ocean,NORDRHEIN-WESTFALEN-WESEL-MOERS STADT,BETTENKAMPER MEER/STRAND,L,6.6108,51.4385,4
DE,DEBW_PR_0095 ,North-east Atlantic Ocean,BADEN-WUERTTEMBERG-KREIS ESSLINGEN-BISSINGEN AN DER TECK,BISSINGEN. BISSINGER SEE,L,9.4927,48.5958,4
DE,DESN_PR_0009 ,North-east Atlantic Ocean,SACHSEN-BAUTZEN-GROSSDUBRAU,BLAUE ADRIA,L,14.4503,51.2652,4
DE,DEBW_PR_0132 ,North-east Atlantic Ocean,BADEN-WUERTTEMBERG-KREIS KONSTANZ-BUESINGEN AM HOCHRHEIN,BUESINGEN. STRANDBAD,L,8.6965,47.6944,4
DE,DEBW_PR_0053 ,North-east Atlantic Ocean,BADEN-WUERTTEMBERG-HOHENLOHE-KREIS-INGELFINGEN,DIEBACH. BADESEE,L,9.6327,49.3323,4
DE,DESH_PR_0012 ,North-east Atlantic Ocean,SCHLESWIG-HOLSTEIN-NEUMUENSTER-NEUMUENSTER,EINFELDER SEE,EINFELD.MINIGOLFPLATZ-DORFBUCHT,L,9.9989,54.1329,4
DE,DESH_PR_0319 ,North-east Atlantic Ocean,SCHLESWIG-HOLSTEIN-STEINBURG-BROKDORF,ELBE,BROKDORF,T,9.3287,53.8591,4
DE,DENI_PR_TK25_2118_01 ,North-east Atlantic Ocean,NIEDERSACHSEN-CUXHAVEN-CUXHAVEN. STADT,ELBESTRANDBAD CUXHAVEN-ALTENBRUCH,T,8.7781,53.8374,4
DE,DENW_PR_0025 ,North-east Atlantic Ocean,NORDRHEIN-WESTFALEN-KREFELD-KREFELD STADT,ELFRATHER SEE/AUSSICHTSTURM,L,6.6299,51.3841,4
DE,DEBY_PR_OAL_0143 ,Black Sea,BAYERN-OSTALLGAEU-RIEDEN A.F.,FAULENSEE. RIEDEN A.F.. BADEPLATZ FAULENSEE,L,10.6978,47.6233,4
DE,DEBW_PR_0014 ,North-east Atlantic Ocean,BADEN-WUERTTEMBERG-BODENSEEKREIS FN-FRIEDRICHSHAFEN,FISCHBACH. FREI- U.SEEBAD,L,9.4246,47.6631,4
DE,DEST_PR_0057 ,North-east Atlantic Ocean,SACHSEN-ANHALT-STENDAL-HANSESTADT OSTERBURG,FLUSSBAD BIESE,R,11.7515,52.7922,4
